,Class_ID, Name, Sample_Num, Flag, Gender,race,emotion,age
8731,n008898," ""Vildan_Atasever""",272,1, f,undefined,undefined,undefined
8732,n008899," ""Ville_Haapasalo""",285,1, m,undefined,undefined,undefined
8733,n008900," ""Vimala_Raman""",413,1, f,undefined,undefined,undefined
8734,n008901," ""Vince_Cable""",508,1, m,undefined,undefined,undefined
8735,n008902," ""Vince_Gill""",332,1, m,undefined,undefined,undefined
8736,n008903," ""Vince_Neil""",482,1, m,undefined,undefined,undefined
8737,n008904," ""Vince_Vaughn""",526,1, m,undefined,undefined,undefined
8738,n008905," ""Vincent_Aboubakar""",205,1, m,undefined,undefined,undefined
8739,n008906," ""Vincent_Bolloré""",312,1, m,undefined,undefined,undefined
8740,n008907," ""Vincent_Elbaz""",333,1, m,undefined,undefined,undefined
8741,n008908," ""Vincent_Enyeama""",225,1, m,undefined,undefined,undefined
8742,n008909," ""Vincent_Kartheiser""",439,1, m,undefined,undefined,undefined
8743,n008910," ""Vincent_Piazza""",296,1, m,undefined,undefined,undefined
8744,n008911," ""Vincent_Pérez""",475,1, m,undefined,undefined,undefined
8745,n008912," ""Vincent_Regan""",259,1, m,undefined,undefined,undefined
8746,n008913," ""Vincent_van_der_Voort""",178,1, m,undefined,undefined,undefined
8747,n008914," ""Vincenzo_Iaquinta""",357,1, m,undefined,undefined,undefined
8748,n008915," ""Vincenzo_Montella""",510,1, m,undefined,undefined,undefined
8749,n008916," ""Vinnie_Paul""",207,1, m,undefined,undefined,undefined
8750,n008917," ""Viola_Davis""",603,1, f,undefined,undefined,undefined
8751,n008918," ""Violeta_Isfel""",332,1, f,undefined,undefined,undefined
8752,n008919," ""Vir_Das""",440,1, m,undefined,undefined,undefined
8753,n008920," ""Virender_Sehwag""",259,1, m,undefined,undefined,undefined
8754,n008921," ""Virginia_Maestro""",248,1, f,undefined,undefined,undefined
8755,n008922," ""Virginie_Claes""",216,1, f,undefined,undefined,undefined
8756,n008923," ""Virginie_Efira""",442,1, f,undefined,undefined,undefined
8757,n008924," ""Virna_Lisi""",373,1, f,undefined,undefined,undefined
8758,n008925," ""Vishal_Krishna""",388,1, m,undefined,undefined,undefined
8759,n008926," ""Viswanathan_Anand""",386,1, m,undefined,undefined,undefined
8760,n008927," ""Vitali_Klitschko""",585,1, m,undefined,undefined,undefined
8761,n008928," ""Vitaly_Churkin""",371,1, m,undefined,undefined,undefined
8762,n008929," ""Vitor_Belfort""",378,1, m,undefined,undefined,undefined
8763,n008930," ""Vittoria_Puccini""",513,1, f,undefined,undefined,undefined
8764,n008931," ""Vittorio_Grigolo""",351,1, m,undefined,undefined,undefined
8765,n008932," ""Viveca_Paulin""",290,0, f,white,happy,36.875
8766,n008933," ""Vivek_Oberoi""",528,1, m,undefined,undefined,undefined
8767,n008934," ""Vivian_Hsu""",287,1, f,undefined,undefined,undefined
8768,n008935," ""Vivian_Lai""",213,1, f,undefined,undefined,undefined
8769,n008936," ""Viviane_Reding""",474,1, f,undefined,undefined,undefined
8770,n008937," ""Vivica_A._Fox""",496,0, f,black,happy,31.88888888888889
8771,n008938," ""Vlad_Filat""",449,1, m,undefined,undefined,undefined
8772,n008939," ""Vlada_Roslyakova""",505,1, f,undefined,undefined,undefined
8773,n008940," ""Vladimir_Kramnik""",368,1, m,undefined,undefined,undefined
8774,n008941," ""Vladimir_Luxuria""",399,1, f,undefined,undefined,undefined
8775,n008942," ""Vladimir_Petković""",485,1, m,undefined,undefined,undefined
8776,n008943," ""Vladimir_Tarasenko""",286,1, m,undefined,undefined,undefined
8777,n008944," ""Vladimir_Voronin""",443,1, m,undefined,undefined,undefined
8778,n008945," ""Vladimir_Zhirinovsky""",270,1, m,undefined,undefined,undefined
8779,n008946," ""Vladimír_Vůjtek""",322,1, m,undefined,undefined,undefined
8780,n008947," ""Vladimír_Šmicer""",308,1, m,undefined,undefined,undefined
8781,n008948," ""Vlado_Kalember""",230,0, m,white,happy,30.0
8782,n008949," ""Vlatka_Pokos""",268,1, f,undefined,undefined,undefined
8783,n008950," ""Vojislav_Šešelj""",411,1, m,undefined,undefined,undefined
8784,n008951," ""Volkan_Demirel""",392,1, m,undefined,undefined,undefined
8785,n008952," ""Volkan_Konak""",376,1, m,undefined,undefined,undefined
8786,n008953," ""Volker_Bouffier""",484,1, m,undefined,undefined,undefined
8787,n008954," ""Volker_Finke""",292,1, m,undefined,undefined,undefined
8788,n008955," ""Volker_Kauder""",454,1, m,undefined,undefined,undefined
8789,n008956," ""Vuk_Drašković""",366,1, m,undefined,undefined,undefined
8790,n008957," ""Václav_Kadlec""",347,1, m,undefined,undefined,undefined
8791,n008958," ""Václav_Klaus""",528,0, m,white,happy,47.0
8792,n008959," ""Václav_Neckář""",423,1, m,undefined,undefined,undefined
8793,n008960," ""Václav_Pilař""",282,1, m,undefined,undefined,undefined
8794,n008961," ""Véronique_Genest""",372,1, f,undefined,undefined,undefined
8795,n008962," ""Véronique_Jannot""",326,1, f,undefined,undefined,undefined
8796,n008963," ""Víctor_Estrella_Burgos""",223,1, m,undefined,undefined,undefined
8797,n008964," ""Víctor_Webster""",318,1, m,undefined,undefined,undefined
8798,n008965," ""Vít_Bárta""",314,1, m,undefined,undefined,undefined
8799,n008966," ""Vítor_Baía""",332,1, m,undefined,undefined,undefined
8800,n008967," ""Vítor_Pereira""",373,1, m,undefined,undefined,undefined
8801,n008968," ""W._Brett_Wilson""",208,1, m,undefined,undefined,undefined
8802,n008969," ""Wael_Kfoury""",374,1, m,undefined,undefined,undefined
8803,n008970," ""Waldemar_Fornalik""",339,1, m,undefined,undefined,undefined
8804,n008971," ""Walid_Jumblatt""",324,1, m,undefined,undefined,undefined
8805,n008972," ""Wallace_Huo""",538,1, m,undefined,undefined,undefined
8806,n008973," ""Walt_Mossberg""",160,1, m,undefined,undefined,undefined
8807,n008974," ""Walter_Mazzarri""",485,1, m,undefined,undefined,undefined
8808,n008975," ""Walter_Nudo""",280,1, m,undefined,undefined,undefined
8809,n008976," ""Walter_Sittler""",352,1, m,undefined,undefined,undefined
8810,n008977," ""Walter_Veltroni""",362,1, m,undefined,undefined,undefined
8811,n008978," ""Wang_Bit-na""",249,1, f,undefined,undefined,undefined
8812,n008979," ""Wang_Yihan""",300,1, f,undefined,undefined,undefined
8813,n008980," ""Waris_Ahluwalia""",471,1, m,undefined,undefined,undefined
8814,n008981," ""Warren_Haynes""",335,1, m,undefined,undefined,undefined
8815,n008982," ""Warren_Sapp""",284,1, m,undefined,undefined,undefined
8816,n008983," ""Warwick_Davis""",478,1, m,undefined,undefined,undefined
8817,n008984," ""Wayne_Boyd""",321,1, m,undefined,undefined,undefined
8818,n008985," ""Wayne_Simmonds""",247,1, m,undefined,undefined,undefined
8819,n008986," ""Wayne_Static""",295,1, m,undefined,undefined,undefined
8820,n008987," ""Wayne_Swan""",441,1, m,undefined,undefined,undefined
8821,n008988," ""Wei-Yin_Chen""",249,1, m,undefined,undefined,undefined
8822,n008989," ""Wendi_Deng_Murdoch""",481,0, f,asian,happy,34.625
8823,n008990," ""Wendi_Peters""",220,1, f,undefined,undefined,undefined
8824,n008991," ""Wendie_Malick""",410,1, f,undefined,undefined,undefined
8825,n008992," ""Wendy_Davis""",364,1, f,undefined,undefined,undefined
8826,n008993," ""Wendy_Sherman""",296,1, f,undefined,undefined,undefined
8827,n008994," ""Werner_Schuster""",257,1, m,undefined,undefined,undefined
8828,n008995," ""Werner_Schünemann""",233,1, m,undefined,undefined,undefined
8829,n008996," ""Wes_Hoolahan""",333,1, m,undefined,undefined,undefined
8830,n008997," ""Wes_Newton""",161,1, m,undefined,undefined,undefined
8831,n008998," ""Wesley_Sneijder""",499,1, m,undefined,undefined,undefined
8832,n008999," ""Whoopi_Goldberg""",430,1, m,undefined,undefined,undefined
8833,n009000," ""Wil_Myers""",264,1, m,undefined,undefined,undefined
8834,n009001," ""Wilfried_Bony""",385,1, m,undefined,undefined,undefined
8835,n009002," ""Wilfried_Zaha""",410,1, m,undefined,undefined,undefined
8836,n009003," ""Will_Chase""",267,1, m,undefined,undefined,undefined
8837,n009004," ""Will_Graham""",215,1, m,undefined,undefined,undefined
8838,n009005," ""Will_Muschamp""",415,1, m,undefined,undefined,undefined
8839,n009006," ""Will_Swenson""",313,1, m,undefined,undefined,undefined
8840,n009007," ""Will_Tura""",296,1, m,undefined,undefined,undefined
8841,n009008," ""Will_Young""",375,1, m,undefined,undefined,undefined
8842,n009009," ""Will_i_Am""",434,1, m,undefined,undefined,undefined
8843,n009010," ""Willa_Holland""",403,1, f,undefined,undefined,undefined
8844,n009011," ""Willeke_Alberti""",244,1, f,undefined,undefined,undefined
8845,n009012," ""Willemijn_Verkaik""",314,1, f,undefined,undefined,undefined
8846,n009013," ""William_Buick""",213,1, m,undefined,undefined,undefined
8847,n009015," ""William_Porterfield""",199,1, m,undefined,undefined,undefined
8848,n009016," ""William_Ruto""",288,1, m,undefined,undefined,undefined
8849,n009017," ""William_Scott""",371,1, m,undefined,undefined,undefined
8850,n009018," ""William_deVry""",380,1, m,undefined,undefined,undefined
8851,n009019," ""Willie_Nile""",216,1, m,undefined,undefined,undefined
8852,n009020," ""Willy_Caballero""",268,1, m,undefined,undefined,undefined
8853,n009021," ""Willy_DeVille""",285,1, m,undefined,undefined,undefined
8854,n009022," ""Wilma_Elles""",399,1, f,undefined,undefined,undefined
8855,n009023," ""Wilson_Ramos""",195,1, m,undefined,undefined,undefined
8856,n009024," ""Winfried_Schäfer""",245,1, m,undefined,undefined,undefined
8857,n009025," ""Wisin""",336,1, m,undefined,undefined,undefined
8858,n009026," ""Wojciech_Cejrowski""",363,1, m,undefined,undefined,undefined
8859,n009027," ""Wojciech_Fibak""",309,1, m,undefined,undefined,undefined
8860,n009028," ""Wojciech_Szczęsny""",509,0, m,white,sad,27.22222222222222
8861,n009029," ""Wole_Soyinka""",287,1, m,undefined,undefined,undefined
8862,n009030," ""Wolfgang_Bahro""",479,1, m,undefined,undefined,undefined
8863,n009031," ""Wolfgang_Bosbach""",387,1, m,undefined,undefined,undefined
8864,n009032," ""Wolfgang_Kubicki""",390,1, m,undefined,undefined,undefined
8865,n009033," ""Wolfgang_Niedecken""",471,1, m,undefined,undefined,undefined
8866,n009034," ""Wolfgang_Puck""",254,1, m,undefined,undefined,undefined
8867,n009035," ""Wolfgang_Schäuble""",551,1, m,undefined,undefined,undefined
8868,n009036," ""Wolfgang_Sobotka""",553,1, m,undefined,undefined,undefined
8869,n009037," ""Won_Bin""",488,1, m,undefined,undefined,undefined
8870,n009038," ""Woody_Johnson""",234,1, m,undefined,undefined,undefined
8871,n009039," ""Wotan_Wilke_Möhring""",444,1, m,undefined,undefined,undefined
8872,n009040," ""Wu_Chun""",268,1, m,undefined,undefined,undefined
8873,n009041," ""Wu_Jiaduo""",159,1, f,undefined,undefined,undefined
8874,n009042," ""Wu_Minxia""",275,1, f,undefined,undefined,undefined
8875,n009043," ""Wulan_Guritno""",480,1, f,undefined,undefined,undefined
8876,n009044," ""Wynton_Marsalis""",326,1, m,undefined,undefined,undefined
8877,n009045," ""Włodzimierz_Karpiński""",313,1, m,undefined,undefined,undefined
8878,n009046," ""Xabi_Alonso""",551,1, m,undefined,undefined,undefined
8879,n009047," ""Xavi""",501,1, m,undefined,undefined,undefined
8880,n009048," ""Xavier_Bertrand""",500,1, m,undefined,undefined,undefined
8881,n009049," ""Xavier_Bettel""",518,1, m,undefined,undefined,undefined
8882,n009050," ""Xavier_Malisse""",330,1, m,undefined,undefined,undefined
8883,n009051," ""Xavier_Niel""",379,1, m,undefined,undefined,undefined
8884,n009052," ""Xavier_Trias""",526,1, m,undefined,undefined,undefined
8885,n009053," ""Xian_Lim""",461,1, m,undefined,undefined,undefined
8886,n009054," ""Ximena_Duque""",265,1, f,undefined,undefined,undefined
8887,n009055," ""Ximena_Navarrete""",309,1, f,undefined,undefined,undefined
8888,n009056," ""Y._S._Rajasekhara_Reddy""",423,1, f,undefined,undefined,undefined
8889,n009057," ""Yacine_Brahimi""",384,1, m,undefined,undefined,undefined
8890,n009058," ""Yael_Bar_Zohar""",173,1, f,undefined,undefined,undefined
8891,n009059," ""Yair_Lapid""",428,1, m,undefined,undefined,undefined
8892,n009060," ""Yamila_Diaz-Rahi""",323,1, f,undefined,undefined,undefined
8893,n009061," ""Yana_Gupta""",362,1, f,undefined,undefined,undefined
8894,n009062," ""Yandel""",304,1, m,undefined,undefined,undefined
8895,n009063," ""Yang_Jiechi""",405,1, m,undefined,undefined,undefined
8896,n009064," ""Yang_Yuanqing""",265,1, m,undefined,undefined,undefined
8897,n009065," ""Yani_Tseng""",288,1, m,undefined,undefined,undefined
8898,n009066," ""Yanina_Wickmayer""",365,1, f,undefined,undefined,undefined
8899,n009067," ""Yann_Moix""",205,1, m,undefined,undefined,undefined
8900,n009068," ""Yann_Sommer""",509,1, m,undefined,undefined,undefined
8901,n009069," ""Yannick_Agnel""",429,1, m,undefined,undefined,undefined
8902,n009070," ""Yannick_Bisson""",394,1, m,undefined,undefined,undefined
8903,n009071," ""Yannick_Noah""",429,1, m,undefined,undefined,undefined
8904,n009072," ""Yarisley_Silva""",223,1, f,undefined,undefined,undefined
8905,n009073," ""Yaroslava_Shvedova""",237,1, f,undefined,undefined,undefined
8906,n009074," ""Yasmin_Brunet""",389,1, f,undefined,undefined,undefined
8907,n009075," ""Yasmin_Le_Bon""",531,1, f,undefined,undefined,undefined
8908,n009076," ""Yasmin_Warsame""",276,1, f,undefined,undefined,undefined
8909,n009077," ""Yavuz_Bingöl""",316,1, m,undefined,undefined,undefined
8910,n009078," ""Yaya_DaCosta""",405,1, f,undefined,undefined,undefined
8911,n009079," ""Yayi_Boni""",362,1, m,undefined,undefined,undefined
8912,n009080," ""Yekaterina_Gamova""",203,1, f,undefined,undefined,undefined
8913,n009081," ""Yelawolf""",322,1, m,undefined,undefined,undefined
8914,n009082," ""Yelena_Isinbayeva""",377,1, f,undefined,undefined,undefined
8915,n009083," ""Yendi_Phillips""",285,1, f,undefined,undefined,undefined
8916,n009084," ""Yesung""",469,1, m,undefined,undefined,undefined
8917,n009085," ""Yevgeniya_Kanayeva""",179,1, f,undefined,undefined,undefined
8918,n009086," ""Yevhen_Konoplyanka""",274,1, m,undefined,undefined,undefined
8919,n009087," ""Ylva_Johansson""",236,1, f,undefined,undefined,undefined
8920,n009088," ""Yngwie_Malmsteen""",297,1, f,undefined,undefined,undefined
8921,n009089," ""Yoan_Pablo_Hernández""",255,1, m,undefined,undefined,undefined
8922,n009091," ""Yoani_Sánchez""",413,1, f,undefined,undefined,undefined
8923,n009092," ""Yoanna_House""",314,1, f,undefined,undefined,undefined
8924,n009093," ""Yoenis_Céspedes""",243,1, m,undefined,undefined,undefined
8925,n009094," ""Yohan_Blake""",384,1, m,undefined,undefined,undefined
8926,n009095," ""Yohann_Diniz""",253,1, m,undefined,undefined,undefined
8927,n009096," ""Yolanda_Andrade""",337,1, f,undefined,undefined,undefined
8928,n009097," ""Yolanda_Barcina""",390,1, f,undefined,undefined,undefined
8929,n009098," ""Yolanthe_Sneijder-Cabau""",389,1, f,undefined,undefined,undefined
8930,n009099," ""Yon_González""",441,1, m,undefined,undefined,undefined
8931,n009100," ""Yona_Metzger""",404,1, m,undefined,undefined,undefined
8932,n009101," ""Yoná_Magalhães""",240,1, f,undefined,undefined,undefined
8933,n009102," ""Yoo_Chang-hyun""",296,1, m,undefined,undefined,undefined
8934,n009103," ""Yoo_In-na""",538,1, f,undefined,undefined,undefined
8935,n009104," ""Yoochun""",429,1, m,undefined,undefined,undefined
8936,n009105," ""Yoon_Sang-hyun""",326,1, m,undefined,undefined,undefined
8937,n009106," ""Yoshihiko_Noda""",370,1, m,undefined,undefined,undefined
8938,n009107," ""Yoshikatsu_Kawaguchi""",139,1, m,undefined,undefined,undefined
8939,n009108," ""Young_Buck""",361,1, m,undefined,undefined,undefined
8940,n009109," ""Younès_Belhanda""",448,1, m,undefined,undefined,undefined
8941,n009110," ""Youssef_El-Arabi""",305,1, m,undefined,undefined,undefined
8942,n009111," ""Youssouf_Bakayoko""",263,1, m,undefined,undefined,undefined
8943,n009112," ""Youssouf_Mulumbu""",247,1, m,undefined,undefined,undefined
8944,n009113," ""Yovani_Gallardo""",288,1, m,undefined,undefined,undefined
8945,n009114," ""Yoyo_Chen""",210,0, f,asian,happy,30.2
8946,n009115," ""Yu_Darvish""",419,1, m,undefined,undefined,undefined
8947,n009116," ""Yue-Sai_Kan""",251,1, f,undefined,undefined,undefined
8948,n009117," ""Yui_Aragaki""",451,1, f,undefined,undefined,undefined
8949,n009118," ""Yuika_Motokariya""",161,1, f,undefined,undefined,undefined
8950,n009119," ""Yuki_Bhambri""",235,1, m,undefined,undefined,undefined
8951,n009120," ""Yuki_Kashiwagi""",296,1, f,undefined,undefined,undefined
8952,n009121," ""Yukiya_Amano""",475,1, m,undefined,undefined,undefined
8953,n009122," ""Yukta_Mookhey""",452,1, f,undefined,undefined,undefined
8954,n009123," ""Yulia_Volkova""",488,0, f,white,neutral,33.125
8955,n009124," ""Yunho""",375,1, m,undefined,undefined,undefined
8956,n009125," ""Yunjin_Kim""",371,1, f,undefined,undefined,undefined
8957,n009126," ""Yura_Movsisyan""",343,1, m,undefined,undefined,undefined
8958,n009127," ""Yuri_Ebihara""",391,1, f,undefined,undefined,undefined
8959,n009129," ""Yuriko_Shiratori""",151,1, f,undefined,undefined,undefined
8960,n009130," ""Yurina_Kumai""",339,1, f,undefined,undefined,undefined
8961,n009131," ""Yusuf_Güney""",419,1, m,undefined,undefined,undefined
8962,n009132," ""Yusuf_Pathan""",375,1, m,undefined,undefined,undefined
8963,n009133," ""Yutaka_Takenouchi""",374,1, m,undefined,undefined,undefined
8964,n009134," ""Yutakayama_Hiromitsu""",477,1, m,undefined,undefined,undefined
8965,n009135," ""Yuto_Nagatomo""",371,1, m,undefined,undefined,undefined
8966,n009136," ""Yuto_Nakajima""",563,1, m,undefined,undefined,undefined
8967,n009137," ""Yuuka_Maeda""",522,1, f,undefined,undefined,undefined
8968,n009138," ""Yuvan_Shankar_Raja""",378,1, m,undefined,undefined,undefined
8969,n009139," ""Yuvraj_Singh""",409,1, m,undefined,undefined,undefined
8970,n009140," ""Yuya_Osako""",290,1, m,undefined,undefined,undefined
8971,n009141," ""Yuya_Takaki""",306,1, m,undefined,undefined,undefined
8972,n009142," ""Yuya_Tegoshi""",238,1, m,undefined,undefined,undefined
8973,n009143," ""Yuzuru_Hanyu""",452,1, m,undefined,undefined,undefined
8974,n009144," ""Yves_Leterme""",494,1, m,undefined,undefined,undefined
8975,n009145," ""Yvonne_Catterfeld""",489,1, f,undefined,undefined,undefined
8976,n009146," ""Yvonne_Ransbach""",187,1, f,undefined,undefined,undefined
8977,n009147," ""Yvonne_Strahovski""",541,1, f,undefined,undefined,undefined
8978,n009148," ""Yvonne_Yung""",119,1, f,undefined,undefined,undefined
8979,n009149," ""Yvonne_Zima""",325,1, f,undefined,undefined,undefined
8980,n009150," ""Yılmaz_Erdoğan""",408,1, m,undefined,undefined,undefined
8981,n009151," ""Yılmaz_Vural""",367,1, m,undefined,undefined,undefined
